1.348668448426793098e+10
3.428312980610533268e+05
2.594041005076291913e+05
1.803270403554048971e+05
1.507539475775322062e+05
1.267931059647899674e+05
1.093127382550360053e+05
9.101774675205032690e+04
8.966862533077182889e+04
7.222876040015814942e+04
